"facultyName","subjectName","courseLetters","courseNumbers","courseTitle","courseSummary"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","110","Earth Science Field School","This excursion through the mountains and prairies of Alberta introduces students to the diverse geology and geomorphology of the region. The structure of rocks will be observed, fossils identified, and glacial deposits studied, in order to understand the geological processes that have occurred here over geologic time. Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar. Intended for students in their first or second year. Not available to students with previous credit in an EAS field school (EAS 234, 354, or 333). Prerequisite: One of EAS 100, 101, 201, 210 or SCI 100. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","200","Introductory Studies in Earth Science","Laboratory study of topics in introductory Earth Science. EAS 200 and EAS 201 are considered to be equivalent to EAS 100 for prerequisite purposes. Not available to students with credit in EAS 100, 101, EAS 210 or SCI 100. Prerequisite: EAS 201."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","201","Earth Science I","A non-laboratory introduction to the origin and evolution of the Earth and the solar system. Introduction to plate tectonics and the rock cycle. Simple energy balances and interactions between radiation and the atmosphere, land, oceans, ice masses, and the global hydrological cycle. Evolution of life, biogeography, and global climate in the context of geologic time. The carbon cycle. Human interactions with the Earth. Mineral and energy resources. Not available to students with credit in EAS 100, 101, 102, 210 or SCI 100. (Note: EAS 201 and EAS 200 are considered to be equivalent to EAS 100 for prerequisite purposes). [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","202","Violent Weather","A survey of severe and unusual weather, with emphasis on tornadoes, hurricanes, hail and lightning. The scientific basis for the occurrence of these phenomena is presented along with practical precautions which may be taken to minimize their danger. Computer simulation and videos are used to illustrate how the weather systems work. Prerequisite: Any 100-level Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","204","Environment Alberta","The physical environment of Alberta. Regional variation in the patterns of climate, landforms, water, soils, vegetation and wildlife; the geographic synthesis of these patterns to give a broad understanding and appreciation of the province and its environmental problems. Prerequisite: One of EAS 100, 101, 102, 201, 210 or SCI 100. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","205","Environment Earth","General introduction to interactions between people and their natural environment, with an emphasis on geological processes. Topics include: soil resources and degradation; earthquakes and volcanoes; streams and flooding; landslides, mass movement and subsidence, shoreline development and coastal processes; surface water and groundwater resources; air and water pollution; waste management and disposal; and global change. Prerequisite: Any 100-level Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","206","Geology of the Solar System","Origin of the elements and the solar system, origin and evolution of the planets. Geologic and atmospheric properties of the planets, the nature of meteorites and comets. Results of recent space exploration. Prerequisite: Any 100-level or higher Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","207","Mass Extinctions and Dinosaurs","A discussion and description of the progression of life through time, with emphasis on important radiations and mass extinctions of life, and theories on why they occur. Evolution, radiation, morphology and life habits of dinosaurs are considered in detail. The evidence for asteroid impacts in the geologic record, their frequency and effect on the history of organisms through time. Origin and evolution of humans, and their impact on the biosphere. Prerequisite: Any 100-level Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","208","Introduction to Global Change","Natural and anthropogenic causes of global scale environmental change; the role of the atmosphere, oceans, biosphere and cryosphere in the processes of environmental change; relationships between levels of technology and development and the character of environmental change associated with human activity. Prerequisite: Any 100-level Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","209","Geology of Western Canada and the National and Provincial Parks","An overview of the geology and landscapes of Western Canada. The spectacularly exposed rocks of the prairie and mountain parks of Alberta and British Columbia will be fitted into a regional geological framework and examples from parks such as Yoho, Banff, Jasper, Dinosaur, and Kananaskis will be highlighted. Geological processes of mountain building and past and present landscape evolution will be emphasized. Prerequisite: One of EAS 100, 101, 103, 105, 201, 210 or SCI 100. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","210","Engineering Earth Science","Rock-forming minerals, origins of igneous, metamorphic and sedimentary rocks; economic minerals and ore deposits; rock weathering and soil formation, mass-wasting, groundwater, deformation of the earth's crust. Laboratories on identification of minerals and rocks and the interpretation of topographic and geologic maps and aerial photography. Prerequisite: Any 100-level Science course. Not available to students with credit in EAS 101, 105, or SCI 100. Intended for students in Engineering programs. Restricted to students in Engineering programs. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","212","The Oceans","An introduction to the physics and chemistry of the oceans. Topics covered include ocean currents, the ocean floor, origins and buffering of the chemistry of the oceans. The role of the oceans in determining past and present climates is introduced. Prerequisite: Any 100-level Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","215","Introduction to Arctic Environments and Climate","Students will learn about the circumpolar North, starting with an overview of regional geography, and then focusing on the cryosphere (ice), atmosphere and ocean of the region. Students will learn why the Arctic is cold and ice covered, and how that impacts its climate and ecosystems. Topics will also include present-day climate change, the processes driving it, and evidence for it in the Arctic, as well as its implications in the rapidly evolving North. This course will be delivered entirely on-line. Prerequisites: Biology 30 or equivalent, or any 100-level course in the Faculty of Science."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","221","Introduction to Geographical Information Systems and Remote Sensing","Background to the principles of Geographic Information Systems and Remote Sensing. Lectures emphasize the theoretical and methodological underpinnings, labs impart the technical aspects through hands-on experience with appropriate software. Prerequisite: Any 100-level Science course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","222","Stratigraphy and Sedimentation","Origin of sedimentary materials; sedimentary processes; sedimentary structures, textures, and flow regimes; properties and classification of clastic and non-clastic rocks; sedimentary environments and facies in non-marine, coastal and marine settings; principles of stratigraphy, stratigraphic nomenclature and the stratigraphic column. Prerequisite: One of EAS 101, 103, 105 or 210. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","224","Mineralogy I","Principles of crystallography, physical and chemical properties of minerals, determinative mineralogy. Prerequisite: EAS 101, 105, 210 or SCI 100. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","225","Earth Surface Processes and Landforms","Geomorphological processes and landform analysis with special reference to the landscape of Alberta. Fieldwork required. Prerequisite: One of EAS 100, 101, 102, 201, 210 or SCI 100. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","230","Introduction to Invertebrate Paleontology","Systematics of important groups of invertebrate fossils. Introduction to biostratigraphy, paleoecology, and the study of mass extinctions and faunal radiations. Mechanisms and patterns of evolution. Groups covered include: Porifera, Cnidaria, Brachiopoda, Mollusca, Trilobita, Echinodermata, and some microfossil groups. Prerequisite: EAS 103, 105 or SCI 100.  [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","232","Mineralogy II","Optical techniques in determinative mineralogy with particular emphasis on transmitted-light microscopy and its application to common rock-forming minerals. Mineral associations, textures and elementary ideas on the origin of igneous, metamorphic and sedimentary rocks. Prerequisite: EAS 224. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","233","Geologic Structures","Orientation, measurement description, and analysis of planar and linear structures in rocks, including folds, faults, and fabrics. Introduction to mapping and the collection of structural information. Construction of geologic maps and cross-sections. Introduction to stereographic and equal-area projections. Basic concepts of strain and stress in rock deformation. Prerequisite:  EAS 105, 210 or SCI 100. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","234","Geology Field School","Geological field studies with emphasis on properties of sedimentary rocks, paleontology, stratigraphy, Quaternary geology, structural mapping, and Cordilleran tectonics. Field exercises teach the fundamentals of recording field data, reconstructing depositional environments, and tectonic interpretation. This field school takes place immediately following the Winter examination period. Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar. Enrolment is restricted to honours and specialization students in Geology, Environmental Earth Sciences and Paleontology. Prerequisites: EAS 233, and one of EAS 222, 235 or 236. Cannot be taken if credit has already been received for EAS 237. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","237","Geological Field Techniques","Geological field exercises designed to teach the fundamentals of recording field data; identifying rocks, fossils, and minerals in the field; geological mapping; reconstructing depositional environments; Quaternary geology; and the description and interpretation of tectonic structures. This field school will run following the Winter examination period or preceding the Fall term. Prerequisites: EAS 233, and one of EAS 222, 235 or 236. Cannot be taken if credit has already been received for EAS 234. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","250","Biogeography","The factors controlling global distribution of plants and animals will be covered from ecological and historical perspectives. Techniques for the analysis of biogeographic patterns, including paleoecology, remote sensing, and phylogenetics. Ecosystem responses to global change, including species migration, disturbance ecology, and invasions. May require field trips. If so, will require payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar. Prerequisite: EAS 100, BIOL 108 or SCI 100."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","270","The Atmosphere","An introduction to weather. Atmospheric composition, vertical structure and energetics. Humidity and clouds, stratification and instability. Atmospheric motion on the global and synoptic scales. Air masses, fronts and storms. Introduction to weather maps, weather analysis and numerical weather prediction models. Weather map discussions. Prerequisite: Any 100-level Mathematics or Physics course, or SCI 100."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","320","Geochemistry I","A survey of chemical processes occurring in geological settings with emphasis on the principles governing the migration and distribution of the elements and isotopes in the earth. Thermodynamics applied to aqueous systems. Introduction to organic geochemistry and global geochemical cycles. Prerequisite: CHEM 101 and CHEM 102 and EAS 224. SCI 100 may be used in lieu of CHEM 101, 102. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","323","Introduction to Hydrogeology","The hydrologic cycle, water budgets and basic hydrologic processes; physical properties of porous media and groundwater flow principles; steady-state groundwater flow; transient groundwater flow, well hydraulics and groundwater resource evaluation; regional groundwater flow; and, basic hydrochemistry and transport processes. Prerequisites: One of EAS 100, 101, 102, 201 or 210 and MATH 113 or 114, PHYS 124 or 144, and one of PHYS 126, 130, or 146. SCI 100 may be used in lieu of EAS 100, MATH 114, PHYS 144 and 146. Not available to students with credit in EAS 223. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","324","Quaternary Geoscience and Terrain Analysis","Quaternary geoscience and applied geomorphology, including dating methods, stratigraphy and paleoclimates. Fundamentals of interpretation and mapping of surficial geology and geomorphology from aerial photographs and satellite images with a focus on western Canada. Some field work may be required. Prerequisites: EAS 221 and 225. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","327","Environmental Instrumentation","Laboratory work and lectures to develop skills in environmental measurement through comprehension of first principles. Instrumentation (basic electronics; matching signal sources and receivers; noise; frequency response). Sensor-environment coupling (heat and mass transfer). Sampling theory. Principles will be applied to selected environmental monitoring instruments. Field trip. Prerequisites: EAS 100 or 102 and MATH 113 or 114. SCI 100 may be used in lieu of these prerequisites."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","331","Igneous Petrology","A survey of igneous rocks from the ocean basins and the continents; their field settings, classification, petrography, mineralogy and chemistry; magmatic processes and petrogenesis; problem solving and laboratory work on major rock suites. Prerequisites: CHEM 102 or SCI 100 and EAS 232 and prerequisite or corequisite EAS 320. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","332","Metamorphic Petrology","An introduction to the classification and genesis of metamorphic rocks in light of field, petrographic and geochemical data. Prerequisites: EAS 320 and 331 or consent of the instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","333","Advanced Geology Field School","The study and mapping of deformed sedimentary, igneous, and metamorphic rocks and of macroscopic and mesoscopic structures in the field. 12 days of field exercises following Winter term examination period. Co-prerequisites: EAS 233, 234 or 237, 331 and 332. Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","336","Sedimentary Systems","Petrography, petrology, and petrogenesis of clastic, biochemical, and chemical sedimentary rocks. Diagenesis of sediments and sedimentary rocks, selected sedimentary depositional environments, and facies analysis, as tools for the interpretation of the sedimentary rock record. Fundamentals, terminology, and conceptual frameworks of sequence stratigraphy. Laboratory exercises based on the analysis of hand samples, thin sections, and core. Prerequisite: EAS 222. Not available to students with credit in EAS 235 or 236. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","351","Environmental Applications of Geographical Information Systems","This course emphasizes the applications of Geographic Information Systems (GIS) to the environmental sciences. Examples from resource management and the earth and biological sciences are discussed. Labs impart technical experience with ARCINFO. Prerequisites: EAS 221 and one of MATH 113, 114, STAT 141, 151, SCI 151, or permission of the instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","354","Environmental Earth Science Field School","Introduction to fieldwork in geomorphology, biogeography and microclimatology. Elementary field mapping, the use of electronic field instrumentation for hydrological, water quality and micro-climatological monitoring, mapping and analysis of vegetation patterns, and techniques for the field description and laboratory analysis of soils and sediments. Introductory lectures and ten days of fieldwork. Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar. Prerequisites: EAS 225, 250 and either 270 or 327, or consent of Instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","364","Petroleum Geology and Subsurface Methods","Source rocks and origin of petroleum; principles of fluid migration; reservoir rocks and traps. Exploration and development of hydrocarbon plays using subsurface techniques. Introduction to reservoir evaluation and hydrocarbon production. Prerequisite: EAS 336 or consent of instructor. Not available to students with credit in EAS 424 or 430."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","368","Ore Deposits Geology","Mineralogy and petrography of ore and gangue minerals under the reflected and transmitted light microscope and in hand specimen. Interpretation of ore textures and paragenetic sequences. Geological characteristics and distribution of ore deposits, including deposits of base and precious metals, diamonds, and industrial minerals. Prerequisite: EAS 331. Not available to students with credit in EAS 433. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","370","Applied Atmospheric Physics","An introduction to the physics of the atmosphere with applications: temperature, pressure, humidity, evaporation, condensation, dew, freezing, ice, frost, convection, clouds, rain, hail, rainbows, solar and terrestrial radiation. Development of thermodynamic concepts and tools used by atmospheric scientists in the analysis and forecasting of weather and climate: potential temperatures, psychrometry, thermodynamic diagrams, radiation charts. Prerequisites: EAS 270 and MATH 214. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","371","Dynamics of the Atmosphere and Ocean I","An introduction to fluid dynamics on the rotating earth with reference to the atmosphere and ocean; equations of motion and their simplification; vorticity; the atmospheric boundary layer; waves in the atmosphere and ocean. Prerequisites: EAS 270 and MATH 214. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","372","Weather Analysis and Forecasting","An introduction to synoptic analysis. Meteorological codes. Analysis of surface charts. Air-masses and fronts. Upper air constant pressure charts. Structure and evolution of weather systems. Analysis of current and predicted weather data. Synoptic weather forecasting. Prerequisite: EAS 371. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","373","The Climate System","An examination of the physical processes influencing global climate. Radiation and energy in the climate system, the hydrological cycle, general circulation of the atmosphere and ocean, climate feedback mechanisms, climate history and climate change, introduction to climate models. Prerequisite: EAS 270. Not available to students with credit in EAS 271. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","401","Science Internship Practicum","Required of all students who have just completed the on-site portion of the Science Internship Program. This course must be completed during the first academic year following their return to full-time studies in order to graduate in the Science Internship Program. Grade is determined based on the employer evaluation of the student's job performance and the performance on written assignments and oral presentations during the course. Prerequisites: WKEXP 955 and 956."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","421","Structural Geology and Tectonics","Geometric, kinematic, and dynamic analysis of structures produced by deformation. Stress and the origin of faults, joints, veins, folds, and tectonites. Brittle and ductile strain in rocks. Extensional, strike-slip, and compressional structural associations. Regional structure, orogens, and crustal tectonics. Lab exercises include structural interpretation for subsurface hydrocarbon and mineral exploration, stereographic techniques for structural analysis, and the study of rock fabrics. Prerequisites: EAS 233 and any 300-level EAS course. Not available to students with credit in EAS 321. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","425","Contaminant Hydrogeology","An introduction to the principles of groundwater chemistry, the chemical evolution of natural groundwater flow systems, sources of contamination, and mass transport processes. Hydrogeologic aspects of waste disposal and groundwater remediation. Prerequisite: EAS 323. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","426","Undergraduate Thesis","Required for Honors students in their final year. Restricted to honors and specialization students in EAS. Prerequisite: Any 300-level EAS course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","426","Undergraduate Thesis","Required for Honors students in their final year. Restricted to honors and specialization students in EAS. Prerequisite: Any 300-level EAS course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","427","Directed Study I","EAS 427 and 428 provide a means whereby Specialization and Honors students in their fourth year of the EAS program may undertake a research project supervised by a faculty member. Prerequisite: Any 300-level EAS course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","427","Directed Study I","EAS 427 and 428 provide a means whereby Specialization and Honors students in their fourth year of the EAS program may undertake a research project supervised by a faculty member. Prerequisite: Any 300-level EAS course. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","428","Directed Study II","Prerequisite: EAS 427. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","429","Practical Study in Earth and Atmospheric Science","Intensive field or practical study in EAS, typically as part of a team working off-campus. Details and areas of study may vary from year to year; consult the department about current offerings, fees and timing. Prerequisite: Any 300-level EAS course and permission of the department. [Faculty of Science] Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","429","Practical Study in Earth and Atmospheric Science","Intensive field or practical study in EAS, typically as part of a team working off-campus. Details and areas of study may vary from year to year; consult the department about current offerings, fees and timing. Prerequisite: Any 300-level EAS course and permission of the department. [Faculty of Science] Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","432","Precambrian Geology","Precambrian geological evolution of Earth focusing on development of the continental lithosphere. Geochemical evolution of the crust and mantle as well as the atmosphere and hydrosphere. Special reference to the evolution, stratigraphy, petrology and geochronology of the Canadian Shield. Prerequisite: EAS 320 and 331. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","451","Digital Remote Sensing","This course introduces the interactions of electromagnetic radiation with terrestrial materials (rocks, soils, water, snow). These notions are fundamental for the interpretation of optical, thermal, and radar remote sensing imagery. Labs focus on image processing with emphasis on radiometric and geometric enhancements and image classification. The course covers existing and upcoming sensors and applications of the data to earth sciences including geologic and land use mapping and resource exploration. Prerequisite: EAS 221. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","456","HYDROLOGIC MODELING","No description available for this course."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","457","Global Change","Major processes of change in the contemporary environment, their history and their interrelationships (climate and sea level change, changes in atmospheric composition, deforestation, desertification, water resource depletion, soil erosion, atmospheric and aquatic pollution); global biogeochemical cycles and their role in environmental change. Prerequisite: One of EAS 208, 225 or 250. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","458","Cold Regions Geoscience","Environments and environmental change associated with high latitude and high elevation regions.  Topics vary: see www.eas.ualberta.ca/eas458 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Arctic environments; (2) Alpine environments; (3)  Antarctica. Prerequisite:  EAS 225 or 250 or consent of the instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","460","Geobiology","The relationship between biology and geology. Ichnology, geomicrobiology, and microfossil content. The evolution of animal-rock relationships through time. Topics vary: see www.eas.ualberta.ca/eas460 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Ichnology;  (2)  Geomicrobiology; (3) Micropaleontology. Prerequisite: EAS 336. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","461","ADV PETROLOGY: DIAMOND EXPLRTN","No description available for this course."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","462","Stratigraphy and Sedimentary Basins","The science of rock strata in a sequence stratigraphic framework; sequence stratigraphic models; classification and evolution of sedimentary basins; applications of sequence stratigraphy to depositional systems and tectonic settings. Prerequisite EAS 336. Not available to students with credit in EAS 330. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","464","Applied Hydrocarbon Geoscience","Advanced topics in the characterization of petroleum resources and the regional occurrence of hydrocarbons. Topics vary: see www.eas.ualberta.ca/eas464 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Regional and Petroleum Hydrogeology; (2) Petroleum Systems; (3) Geology of unconventional reservoirs; (4) Sedimentary Diagenesis and Reservoir Quality. Prerequisite: EAS 323 and 364, or consent of instructor."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","465","Sedimentology","The science of sedimentary rocks, focusing on the interpretation of sedimentary strata. Topics vary: visit the Earth and Atmospheric Sciences course listing website for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Carbonate Sedimentology and Diagenesis; (2) Clastic Sedimentology. Prerequisite: EAS 336."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","466","Petrogenesis","Origin and formation of igneous and metamorphic rocks in the light of field, mineralogical, chemical and experimental evidence. Topics vary: see www.eas.ualberta.ca/eas466 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Cratons, Kimberlites and Diamonds; (2) Petrology of Subduction Processes. Prerequisites:  EAS 331 and EAS 332, which may be taken concurrently with permission of the instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","467","Planetary Geology","The geologically evolving Earth and its context in an evolving solar system. Topics vary: see www.eas.ualberta.ca/eas467 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Planetary Systems; (2)  Earth System Evolution (Not available to students with credit in EAS 435). Prerequisites: EAS 331 and EAS 332. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","468","Geochemical Processes","Application of geochemistry to Earth materials and geological settings. Topics vary: see www.eas.ualberta.ca/eas468 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Geochemistry of Ore Deposits;  (2) Environmental Geochemistry  (Not available to students with credit in EAS 420). Prerequisite: EAS 320 or consent of instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","470","Clouds and Storms","Cloud properties; convection; precipitation; weather radar; severe convective storms; precipitation forecasting. Prerequisites: EAS 370 and 371."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","471","Atmospheric Modelling","Dynamics and physics of general circulation models. Numerical Weather Prediction models, ocean models, limited area models. Finite difference methods; spectral methods, and numerical stability. Prerequisites: EAS 371, 373 and MATH 215. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","475","Dynamics of the Atmosphere and Ocean II","Synoptic-scale processes; the general circulation; turbulence; oceanic mixing; wind-driven circulation; waves in the atmosphere and ocean; baroclinic instability; tides. Prerequisites: EAS 212 and 371 or consent of instructor. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","520","Reading and Seminar Course","[Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","521","Advanced Structural Geology and Tectonics","Geometric, kinematic, and dynamic analysis of structures produced by deformation. Stress and the origin of faults, joints, veins, folds, and tectonites. Brittle and ductile strain in rocks. Extensional, strike-slip, and compressional structural associations. Regional structure, orogens, and crustal tectonics. Lab exercises include structural interpretation for subsurface hydrocarbon and mineral exploration, stereographic techniques for structural analysis, and the study of rock fabrics. Classes concurrent with EAS 421. Not available to students with credit in EAS 321 or 421. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","523","Advanced Topics in Earth Observation Science","Advanced treatment of methods and applications in earth observation science. Topics vary: see www.eas.ualberta.ca/eas523 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Multi- and hyperspectral remote sensing; (2) Radar remote sensing; (3) Geoinformatics; (4) Monitoring land use and land cover change with GIS. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","536","Mineralogy - Petrology - Geochemistry","Studies in geochemistry, petrology and mineralogy. Topics vary: see www.eas.ualberta.ca/eas536 for details. May be taken more than once for credit provided no topic is repeated. Topics include: (1) Seminar; (2) Thermodynamics; (3) Mantle Studies. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","539","Isotope Geology: Radioactive Systems","Theory and systematics of radioactive decay, geochronology and isotopic tracing U-Pb, Rb-Sr, Sm-Nd, Re-Os and other radioisotope systems. Applications of natural radioactive isotope variation to a variety of problems spanning low and high temperature geologic processes.  [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","540","Isotope Geology: Stable Isotope","Theory of light-element isotope fractionation; isotope variations in the meteoric cycle, igneous, metamorphic, sedimentary rocks and ore deposits. Isotope techniques in paleothermometry and paleoclimate studies. Isotope biogeochemistry, oil and gas. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","541","Topics in Structural Geology and Tectonics","Topics in tectonics and structural geology, from microscopic to macroscopic scale, including present-day tectonic processes and the development of ancient orogens."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","547","Methods and Instrumentation in Geology","Course will cover analytical techniques such as probe. SEM, XRD, TIMS/gas source mass spectrometry, superpress, XRF, ICP-MS, TEM, NMR, SHRIMP and microthermometric techniques. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","560","Advanced Geobiology","The relationship between biology and geology. Ichnology, geomicrobiology, and microfossil content. The evolution of animal-rock relationships through time. Topics vary: see www.eas.ualberta.ca/eas560 for details. May be taken more than once for credit provided no topic in EAS 460 or 560 is repeated.  Topics Include:  (2) Ichnology; (2) Geomicrobiology; (3) Micropaleontology. Classes concurrent with EAS 460. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","561","ADV PETROLOGY: DIAMOND EXPLRTN","No description available for this course."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","562","Advanced Stratigraphy and Sedimentary Basins","The science of rock strata in a sequence stratigraphic framework; sequence stratigraphic models; classification and evolution of sedimentary basins; applications of sequence stratigraphy to depositional systems and tectonic settings. Classes concurrent with EAS 462. Not available to students with credit in EAS 330 or 462. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","564","Advanced Applied Hydrocarbon Geoscience","Advanced topics in the characterization of petroleum resources and the regional occurrence of hydrocarbons. Topics vary: see www.eas.ualberta.ca/eas564 for details. May be taken more than once for credit provided no topic in EAS 464 or 564 is repeated. Topics include: (1) Regional and Petroleum Hydrogeology; (2) Petroleum Systems; (3) Geology of unconventional reservoirs; (4) Sedimentary Diagenesis and Reservoir Quality. Classes concurrent with EAS 464."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","565","Advanced Sedimentology","The science of sedimentary rocks, focusing on the interpretation of sedimentary strata. Topics vary: visit the Earth and Atmospheric Sciences course listing website for details. May be taken more than once for credit provided no topic in EAS 565 or EAS 465 is repeated. Topics include: (1) Carbonate Sedimentology and Diagenesis; (2) Clastic Sedimentology. Classes concurrent with EAS 465."
